idr,known_label,pred_label,final_label,max_proba,prob_1,prob_2,prob_3,prob_5,prob_6,prob_7,prob_8,prob_10,prob_11,prob_14,prob_15,prob_16,prob_17,batch,prob_4,prob_18
Q67ZE4_IDP_1_120,-1,17,19,0.5263271766095617,0.39391212892826816,0.002804974580896257,0.022349361463877806,0.0,0.04270111452940496,0.010560550332681313,0.0,0.0002796476349994803,0.0,0.001065045920310177,0.0,0.0,0.5263271766095617,100_150,,
Q8L649_N-terminal_1_147,-1,1,1,0.8927853388444643,0.8927853388444643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072146611555357,0.0,0.0,0.0,0.0,100_150,,
Q8L7U6_middle_134_262,-1,2,2,0.9127853386708654,0.02666847716673105,0.9127853386708654,0.04481301918672382,6.948759940766328e-07,2.8711819732636545e-06,0.0018600832449374354,0.0,4.849261964987586e-09,0.0,0.013866351104557069,0.0,3.149752086173748e-06,9.966869565349856e-09,100_150,,
Q9FG24_middle_268_393,-1,17,17,0.8246953302289723,0.14258889026777782,0.01646995889223395,0.0,0.0,0.014709764960381051,0.0014614302999826597,0.0,0.0,0.0,7.4625350652144e-05,0.0,0.0,0.8246953302289723,100_150,,
Q9FVQ5_C-terminal_701_806,-1,1,1,0.9999244997896468,0.9999244997896468,7.55002103531924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SAK0_N-terminal_1_135,-1,2,2,0.9779534565360194,4.014845204157059e-05,0.9779534565360194,0.00032606961158430133,0.0,0.021621811692815813,4.8724555000525724e-05,0.0,9.635886372900653e-06,0.0,3.188573368954336e-09,0.0,0.0,1.500775921566053e-07,100_150,,
Q9SJA6_C-terminal_64_196,-1,1,19,0.5487196467084746,0.5487196467084746,0.0,0.0,0.0,0.4512801475094859,0.0,0.0,0.0,0.0,2.0578203934785647e-07,0.0,0.0,0.0,100_150,,
Q9SYZ9_C-terminal_223_353,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8AP82_N-terminal_1_144,-1,6,19,0.5791825523843203,0.0007623318959300154,5.236046313823251e-05,0.0,0.0,0.5791825523843203,1.2764334734060355e-08,0.0,1.327848002748667e-09,0.0,0.41998646108844273,0.0,0.0,1.6280075985903665e-05,100_150,,
F4I9I6_N-terminal_1_115,-1,6,6,0.9337480206852413,0.06583493124202809,1.808789906866201e-06,0.0,0.0,0.9337480206852413,1.4491175124067898e-07,0.0,0.0,0.0,0.0003114557408497408,0.0,0.0,0.00010363863022268274,100_150,,
F4IK79_IDP_1_137,-1,14,19,0.45228900368702013,0.10060592088085638,0.0017135665126388042,0.0,0.0,0.44391271206618044,1.608786288876457e-06,0.0,0.0,0.0,0.45228900368702013,0.0,0.0,0.0014771880670153273,100_150,,
O22315_C-terminal_194_303,-1,1,1,0.8693633310045786,0.8693633310045786,3.619168828699868e-08,0.0,0.0,0.13063628462513993,3.0365848633928658e-09,0.0,4.398562145894862e-09,0.0,3.403385625478843e-07,0.0,3.840785249119673e-10,2.0805117544703354e-11,100_150,,
O81793_N-terminal_1_136,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C633_C-terminal_152_266,-1,6,6,0.9982254503964836,0.0,0.0,0.0,0.0017745496035164129,0.9982254503964836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9FLP0_C-terminal_479_587,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LIK0_N-terminal_1_107,-1,2,2,0.660385639425799,0.03343795362367486,0.660385639425799,2.736872057141767e-05,0.0002911007971913997,0.0010113022699775479,0.30336942204828415,0.0,8.761905880762643e-08,0.0,0.00024325058744956038,0.0,0.0012338749079932674,0.0,100_150,,
Q9LUA3_IDP_1_122,-1,6,19,0.4840997133601721,0.029599816590647452,0.39462055423917525,3.83856336545704e-06,0.028603233295443276,0.4840997133601721,0.0006699562446865272,2.5732702957214094e-09,0.0,0.0,1.2241602847226327e-07,0.0,0.06240276264069154,7.651953132908735e-11,100_150,,
Q9SIL4_N-terminal_1_114,-1,8,8,0.6483728896863824,0.21500315900141923,0.002622475012198976,0.0007368010596541866,0.0,3.997052728158349e-05,0.13322259925898708,0.6483728896863824,0.0,0.0,6.236965332366433e-07,0.0,1.4817575433260363e-06,0.0,100_150,,
Q9SIY5_N-terminal_1_133,-1,2,19,0.488570208218156,0.1909696783544504,0.488570208218156,0.000531402326078658,3.6971388800335753e-06,0.024030272012156465,0.008043773116745678,0.0,0.0003175893397975342,0.0,0.28753321302295054,0.0,1.6299294473551587e-08,1.501714902039103e-07,100_150,,
Q9SK55_C-terminal_169_275,-1,7,7,0.7726942579382807,0.04575863957938335,0.10932737197438125,0.004743298254304564,0.0,0.0008529054642411665,0.7726942579382807,0.0665842634707943,0.0,0.0,3.627686030438258e-06,0.0,3.563563258432197e-05,0.0,100_150,,
Q9SN77_C-terminal_302_408,-1,2,2,0.6404041343560055,0.0003860910655169836,0.6404041343560055,1.7140234708446767e-06,9.742467518100917e-05,0.021245212872216486,0.3214698940844629,0.0,1.6432505411274055e-08,0.0,3.4373557575122426e-06,0.0,0.01639207513488325,0.0,100_150,,
Q9T068_IDP_1_128,-1,6,6,0.9635262557873201,0.0002309665350498334,0.01885990696490824,0.009800345694194232,0.0,0.9635262557873201,0.006912769284162471,0.0,0.000579587976376904,0.0,8.94930750588103e-05,0.0,1.330460183889588e-10,6.745498834469407e-07,100_150,,
Q9XEE8_N-terminal_1_115,-1,1,1,0.9177725075693849,0.9177725075693849,0.005886945017534045,6.429372344570835e-09,0.0,0.00043942015118384587,2.3563896012282383e-05,0.0,2.3456561897712405e-06,0.0,0.07539189847258347,0.0,0.0,0.0004833128077391485,100_150,,
A0A1P8BGM4_IDP_1_111,-1,3,19,0.3977347431631506,0.002740898425713809,0.314383584481011,0.3977347431631506,0.0005682100210836709,0.0006557586430261784,0.07580084031966437,0.0,7.125339638902338e-08,0.0,0.208107338525557,0.0,7.80240927643515e-06,7.527581203824174e-07,100_150,,
F4JKN4_N-terminal_1_112,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O22210_N-terminal_1_107,-1,1,1,0.8580912279104655,0.8580912279104655,0.012645808526946434,0.00022617590616463463,0.07043387874638525,0.0013832311419996804,0.0029844765213406644,0.0,0.0,0.0,1.0307931963434461e-05,0.0,0.054224890893608414,2.4211259640850105e-09,100_150,,
O80782_IDP_1_143,-1,6,6,0.9500385799064908,0.049957804101345864,3.240817878271118e-10,0.0,0.0,0.9500385799064908,0.0,0.0,0.0,0.0,3.6156680816276346e-06,0.0,0.0,0.0,100_150,,
Q0WTB4_N-terminal_1_106,-1,17,17,0.9971450021782047,0.0008868034324644392,0.0018418467959049176,3.330032350704041e-08,0.0,8.712143521524373e-05,2.204430553877666e-05,0.0,1.8858784931528141e-07,0.0,1.695996449908513e-05,0.0,0.0,0.9971450021782047,100_150,,
Q0WTB4_C-terminal_474_620,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q1G3N4_IDP_1_146,-1,3,3,0.6313495518321989,0.03393843141984159,0.2129102420241055,0.6313495518321989,0.0,0.0011060436712372799,0.11936218005481067,0.0,0.001315263997377092,0.0,2.2309528442657547e-08,0.0,0.0,1.8264690900433557e-05,100_150,,
Q4TU14_middle_114_261,-1,2,2,0.8902934934941199,0.04760402627983647,0.8902934934941199,0.00015951297518781697,1.0020919469378837e-05,0.06164584814023313,1.708257828036115e-05,0.0,0.0,0.0,0.00017474731404873857,0.0,9.526825506439434e-05,4.3759904524209036e-11,100_150,,
Q8S9L5_N-terminal_1_108,-1,10,10,0.9355808397259529,4.51806631664832e-05,0.008834128693172245,3.097718412562929e-05,0.0,0.0014968664954813223,0.05392796665643701,0.0,0.9355808397259529,0.0,6.224105260805267e-05,0.0,1.2308997965936614e-10,2.179940596649363e-05,100_150,,
Q9C9Z7_C-terminal_494_617,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LLR6_IDP_1_112,-1,7,7,0.8629102289343631,0.005907990155874312,0.030807148547210745,0.0002200714056204903,0.0,0.0006399240319443045,0.8629102289343631,0.0,0.07194651072499911,0.0,0.0009640444108334176,0.0,0.0,0.026604081789154622,100_150,,
Q9M9C4_N-terminal_1_110,-1,14,19,0.44044018701634924,0.32973882887812,0.22874021107922346,0.0004316356307896004,8.58460373621261e-11,0.0003029351805962208,0.00034614836345199464,0.0,2.6729898017807656e-08,0.0,0.44044018701634924,0.0,1.3430738877080072e-08,1.36049865965745e-08,100_150,,
Q9S7P3_middle_409_536,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SJE8_C-terminal_397_501,-1,8,8,0.9999994724505954,1.764450982573896e-08,5.099048947730024e-07,0.0,0.0,0.0,0.0,0.9999994724505954,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SSP7_middle_711_816,-1,1,1,0.9888049876696322,0.9888049876696322,1.4355307782982864e-05,0.0,0.0,0.0,4.35151633919334e-06,7.106283506155521e-05,0.0,0.011105242671184136,0.0,0.0,0.0,0.0,100_150,,
Q9SZJ2_C-terminal_643_787,-1,1,19,0.5470471791310277,0.5470471791310277,0.03670768984575532,0.0,0.0,0.0,0.0,0.0,0.0,0.4162451310232169,0.0,0.0,0.0,0.0,100_150,,
A0A1P8BDF3_middle_156_275,-1,1,19,0.586611678283104,0.586611678283104,0.008167619143584569,0.0,0.0,2.1295106367817223e-09,0.0,0.0,0.0,0.40522070044380076,0.0,0.0,0.0,0.0,100_150,,
F4IAN2_N-terminal_1_116,-1,8,8,0.9996229306737335,0.00023080171732942146,2.8647525408190352e-05,6.308396710415533e-07,0.0,3.869569250728832e-08,0.00011695054816530838,0.9996229306737335,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4J7S8_middle_361_486,-1,2,2,0.9890377086664033,7.91743870651918e-05,0.9890377086664033,5.3080336804478235e-05,2.575031389454531e-11,1.419615122709283e-06,0.0023280205785835666,0.0,3.4394069694910014e-08,0.0,0.00850056116499577,0.0,2.929285653581079e-12,8.282757039989038e-10,100_150,,
O65590_C-terminal_429_568,-1,2,2,0.8205107145005309,0.0035276470556501586,0.8205107145005309,0.09980172466387674,9.349795015457253e-06,1.8960308540872526e-07,0.006259597161959951,0.0,0.0,0.0,0.06989007918248781,0.0,6.980373935448499e-07,0.0,100_150,,
O80757_middle_99_226,-1,6,6,0.9726381954325263,0.0001593107884300361,0.02678643859312844,0.0003262231934060625,0.0,0.9726381954325263,8.844446873313768e-05,0.0,8.96993751994307e-07,0.0,6.028467302742946e-08,0.0,0.0,4.3024535132575045e-07,100_150,,
Q0WVH7_middle_510_651,-1,1,1,0.9772657125391717,0.9772657125391717,0.0,0.0,0.0,0.022734287460828374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q94CJ8_C-terminal_511_650,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C584_N-terminal_1_123,-1,1,1,0.6848775496088617,0.6848775496088617,0.002958397380757872,0.0016826943982681235,4.786142317579416e-10,9.234856220212081e-05,0.3087449177955746,0.0016378438449913492,0.0,0.0,1.87297181682696e-06,0.0,4.331525516881263e-06,4.343339622037529e-08,100_150,,
Q9FIT1_N-terminal_1_109,-1,17,17,0.9699371973266149,0.010457409216048635,0.014285449105832076,8.314056889979685e-05,0.0,0.0034157548579493656,0.0015078176102915955,0.0,1.4042719362727115e-06,0.0,0.0003118270424274201,0.0,0.0,0.9699371973266149,100_150,,
Q9FJQ8_N-terminal_1_105,-1,2,2,0.9267818783415112,3.831782956656843e-06,0.9267818783415112,0.00399240983885824,4.44129142213598e-11,2.964908977520499e-06,0.032789506922402296,0.0,1.2739483354434208e-10,0.0,0.03642907220804038,0.0,5.989605472240806e-11,3.35765549892148e-07,100_150,,
Q9LF22_IDP_1_127,-1,2,2,0.9324274708059557,0.0066998302547743105,0.9324274708059557,0.037276620305462874,0.0,7.588728050616375e-05,0.015593872753690946,0.0,0.007783163315932467,0.0,7.871315930908977e-06,0.0,0.0,0.00013528396774681483,100_150,,
Q9LY66_N-terminal_1_109,-1,2,2,0.9410715652582788,8.627559928104228e-05,0.9410715652582788,7.071806216206212e-06,2.766631580223457e-08,0.05178446863053796,0.006664349025164755,0.0,6.241141418129522e-06,0.0,0.00037999905434204346,0.0,1.256724540553967e-09,5.617206274724067e-10,100_150,,
Q9M0N1_middle_39_155,-1,1,1,0.7793489810600116,0.7793489810600116,0.015267497559732423,0.000857570896125539,0.0,3.74818549203054e-05,0.16817485516757935,0.03618062789338455,0.0,0.00013191580215183752,4.215257177256196e-07,0.0,6.482403766881208e-07,0.0,100_150,,
Q9SGD2_N-terminal_1_117,-1,3,19,0.38145538527508716,0.00039527209229150767,0.36722348192664794,0.38145538527508716,5.895860705398692e-08,0.00024365198479543018,0.19188485237902855,0.0,5.517461038011973e-08,0.0,0.05879504432262171,0.0,1.9019801241905338e-08,2.1788665091155857e-06,100_150,,
Q9SX80_N-terminal_1_104,-1,3,3,0.917091793236527,9.541460321476411e-05,0.001113901062615895,0.917091793236527,2.747501134242513e-10,4.99582334031862e-07,0.08097306086065438,0.0,4.6736157357901074e-12,0.0,0.0007242160212416625,0.0,5.309749405370612e-09,1.109044239042769e-06,100_150,,
A8MR03_C-terminal_219_338,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4ILE1_middle_405_537,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JN04_N-terminal_1_117,-1,5,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q6NLF1_IDP_1_139,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8GXG6_N-terminal_1_118,-1,1,1,0.9918970708153173,0.9918970708153173,0.003661143037934709,2.1354927018548102e-05,8.319039805357975e-06,5.438017471344233e-06,0.00420037207616206,0.0,0.0,0.0,4.19929975329454e-08,0.0,0.00020625926151212498,8.317811254516751e-10,100_150,,
Q8S8J8_N-terminal_1_128,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8VYE2_N-terminal_1_127,-1,17,17,0.9997891103829195,0.0001461914439258468,6.363640213854315e-05,8.214165273051216e-08,0.0,1.1539732502557984e-07,1.490991118319095e-07,0.0,1.2402492071384467e-07,0.0,5.911080058041064e-07,0.0,0.0,0.9997891103829195,100_150,,
Q9C7I1_N-terminal_1_118,-1,1,1,0.7099950880101235,0.7099950880101235,0.0004552532780772706,0.001907910888381869,0.0,0.003114983928020955,0.0044380376261581875,0.0,2.4678630780909493e-05,0.0,1.3626410757934595e-06,0.0,0.0,0.2800626849973815,100_150,,
Q9C882_middle_122_267,-1,2,19,0.4253924395349388,0.05611578622574771,0.4253924395349388,0.17149209607231072,1.2132546030520021e-08,0.004760546845930578,0.0011142370885035315,0.0,7.966314817265115e-05,0.0,0.3410413005775872,0.0,3.9008748156042504e-06,1.7499446981201073e-08,100_150,,
Q9C8L2_N-terminal_1_101,-1,1,19,0.35778108772431955,0.35778108772431955,0.3019638775126609,0.010958822969764779,0.0,0.011650927802302325,0.023520192753817545,0.0,0.27228323872310234,0.0,0.000381909210283125,0.0,0.0,0.021459943303749323,100_150,,
Q9C9U2_C-terminal_292_398,-1,17,17,0.9105180658777341,0.02355530325478589,0.022023645230081393,7.264745794705766e-05,0.0,0.00013184051551358168,0.0022230126000317286,0.0,0.0021398235693826225,0.0,0.03933566149452357,0.0,0.0,0.9105180658777341,100_150,,
Q9LFH9_middle_247_363,-1,17,17,0.9615800457732742,0.001973270349135078,0.02847530745932987,9.360363970870977e-06,0.0,0.00018802467335200576,0.006187035687883044,0.0,0.00047701672492701704,0.0,0.001109938968128063,0.0,0.0,0.9615800457732742,100_150,,
Q9LJ94_N-terminal_1_122,6,6,6,0.9998329423559411,0.0,0.0,0.0,0.0001670576440588796,0.9998329423559411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LRT1_middle_614_730,-1,17,17,0.99780411140684,0.001814569464591296,3.18934903950022e-05,1.2829989899311511e-05,0.0,1.3772796609971858e-05,0.0003056214586456798,0.0,1.310579443060328e-07,0.0,1.707033507445989e-05,0.0,0.0,0.99780411140684,100_150,,
Q9LXJ8_C-terminal_345_471,-1,17,17,0.9997729896457386,8.465291444677606e-05,2.558272347421593e-05,1.3987827517527004e-07,0.0,4.452037130410893e-06,0.00011197835036599155,0.0,1.15426102815782e-08,0.0,1.9290795851740923e-07,0.0,0.0,0.9997729896457386,100_150,,
Q9SE83_C-terminal_810_914,-1,7,7,0.6610566120722927,0.001417706614086136,0.29877105663066694,0.027597057820690933,0.0,0.011111942289865409,0.6610566120722927,0.0,4.39741774611931e-05,0.0,3.264646587849836e-07,0.0,5.050101603008933e-13,1.3239297729467752e-06,100_150,,
Q9SJY7_IDP_1_131,-1,2,19,0.5322626946388517,0.442451787353061,0.5322626946388517,2.101661808423701e-07,0.000122166250659782,0.025014379601461665,2.1238077774686087e-06,2.1124051112772316e-05,0.0,0.0,1.044593002473373e-05,0.0,0.00011506820087003522,0.0,100_150,,
Q9SUW3_N-terminal_1_100,-1,6,6,0.7709420871829253,0.18278395383963028,0.0007562262919967927,0.0,0.0,0.7709420871829253,5.8194842063014376e-08,0.0,1.9327299033237243e-08,0.0,0.04536326560226811,0.0,0.0,0.00015438956103847385,100_150,,
Q9SVC7_N-terminal_1_104,-1,7,7,0.964355492378043,0.022388184367279712,0.004432083807246382,0.007743150555800882,1.6563363113706686e-08,0.0007705819621825051,0.964355492378043,0.0002669619489679965,0.0,0.0,6.848313571702185e-06,0.0,3.6265271619834425e-05,4.1483192492757975e-07,100_150,,
F4I5Q5_N-terminal_1_139,-1,2,2,0.9536766252654741,0.00019223674565254249,0.9536766252654741,0.0011086825144757996,0.0,0.044877153625057904,0.00012835288900399936,0.0,1.6535503238142967e-05,0.0,2.3302519086409844e-09,0.0,0.0,4.1112684551511085e-07,100_150,,
F4I9U7_middle_734_839,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4INF6_IDP_1_128,-1,17,17,0.9771185089720325,0.009496362713905367,0.01158958475143737,1.9008796673641182e-06,0.0,6.692006729285018e-06,3.055572565981853e-05,0.0,3.249898157762055e-05,0.0,0.0017238959689907126,0.0,0.0,0.9771185089720325,100_150,,
F4J982_middle_178_300,-1,10,19,0.5811158293161809,0.0021372921123687196,0.25593070750428343,0.00011197760645991248,0.0,0.021098340807448716,0.13935353550206303,0.0,0.5811158293161809,0.0,0.00021020178046869258,0.0,3.943928635312145e-10,4.211497633400792e-05,100_150,,
F4JCC9_N-terminal_1_138,-1,17,17,0.66592228394178,0.2808924170466995,0.005118534224039479,0.006709664719492656,0.0,0.007449512673793134,0.010419592682851206,0.0,0.00990422506868791,0.0,0.013583769642656085,0.0,0.0,0.66592228394178,100_150,,
F4JCC9_middle_257_385,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JGH9_N-terminal_1_122,-1,6,6,0.8400553556506639,0.15437048709791618,0.0,0.0,0.0,0.8400553556506639,0.0,0.0,0.0,0.0,0.0055741572514198395,0.0,0.0,0.0,100_150,,
Q0WM93_N-terminal_1_144,-1,1,1,0.980753885239199,0.980753885239199,2.1690021693069193e-05,0.0,0.0,0.0,6.099510083073246e-06,0.00088479606309566,0.0,0.018333529165929088,0.0,0.0,0.0,0.0,100_150,,
Q0WM93_middle_274_391,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WVU7_N-terminal_1_113,-1,14,19,0.5326188561244517,0.14108105222216433,0.259996752807975,4.10534437245408e-06,0.0,0.055132875322901106,5.638072643045864e-05,0.0,0.00025659400708110075,0.0,0.5326188561244517,0.0,0.0,0.010853383444623806,100_150,,
Q8H0Z9_C-terminal_135_269,-1,1,1,0.968214899271663,0.968214899271663,6.826008802629018e-05,3.8248179022745887e-10,0.0,2.0925223058955375e-09,1.6427951607807757e-07,0.03171667382615886,0.0,0.0,0.0,0.0,5.96315809113503e-11,0.0,100_150,,
Q93VH1_N-terminal_1_109,-1,8,8,0.9996112490052383,1.4897700130573639e-05,0.0003737954776868293,0.0,0.0,2.8436589991745886e-08,2.9380354298948135e-08,0.9996112490052383,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LI74_N-terminal_1_112,-1,5,5,0.9966485728454851,0.0,0.0,0.0,0.9966485728454851,0.003351427154514864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SB70_C-terminal_263_365,-1,1,1,0.9998913016050773,0.9998913016050773,4.346053688705071e-09,0.0,0.0,0.00010815695744663985,1.8001155646389235e-10,0.0,0.0,0.0,3.8999516551849344e-07,0.0,0.0,1.4691624514193917e-07,100_150,,
Q9SFZ2_C-terminal_94_232,-1,2,2,0.970100564370107,0.006189597154753982,0.970100564370107,0.021710895746579573,2.530938162736948e-08,5.098867899042472e-05,0.0004868722100327627,0.0,3.274376371228475e-06,0.0,0.0014413247129261358,0.0,1.6454968810616057e-05,2.4720465790568905e-09,100_150,,
Q9SHV0_N-terminal_1_117,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4HYN6_N-terminal_1_129,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O65718_N-terminal_1_115,-1,1,1,0.9999971910188569,0.9999971910188569,7.067014188352139e-08,2.423887345787402e-07,1.349465036192439e-10,3.181677085338775e-09,1.539197992513829e-06,0.0,0.0,0.0,3.932937874444031e-09,0.0,9.494740758215201e-07,6.366806561884579e-13,100_150,,
P48001_N-terminal_1_112,-1,7,7,0.8514832791327137,0.13270418365764203,0.008119217649731798,0.004637352390856077,1.4034673091293214e-09,0.00025466771410858117,0.8514832791327137,0.002783890990248659,0.0,0.0,5.219769130913774e-06,0.0,1.205992992117182e-05,1.2736217954878287e-07,100_150,,
Q56XE2_N-terminal_1_142,-1,5,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q67ZB3_C-terminal_456_558,-1,17,17,0.9933862749154898,9.00899340002407e-06,0.0016096480448902005,5.8156796605454015e-06,0.0,0.0002982936967725127,0.0046890035644646805,0.0,2.0751834362902226e-09,0.0,1.953030138741802e-06,0.0,0.0,0.9933862749154898,100_150,,
