idr,known_label,pred_label,final_label,max_proba,prob_1,prob_2,prob_3,prob_5,prob_6,prob_7,prob_8,prob_10,prob_11,prob_14,prob_15,prob_16,prob_17,batch,prob_4,prob_18
Q9SAK0_N-terminal_1_135,-1,2,2,0.8815667805539306,0.0,0.8815667805539306,0.0,0.0,0.0,0.11843321944606942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SJA6_C-terminal_64_196,-1,6,6,0.8928646729605711,0.10713532703942893,0.0,0.0,0.0,0.8928646729605711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SYZ9_C-terminal_223_353,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8AP82_N-terminal_1_144,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4I9I6_N-terminal_1_115,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4IK79_IDP_1_137,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O22315_C-terminal_194_303,-1,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100_150,,
O81793_N-terminal_1_136,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C633_C-terminal_152_266,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9FLP0_C-terminal_479_587,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LIK0_N-terminal_1_107,-1,5,5,0.9017450473333742,0.0,0.09815533153839828,0.0,0.9017450473333742,9.962112822752819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LUA3_IDP_1_122,-1,5,5,0.9931053070433637,0.0,0.0068946929566362095,0.0,0.9931053070433637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SIL4_N-terminal_1_114,-1,2,2,0.999208906462312,0.0,0.999208906462312,0.0,0.0,0.0007910935376880635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SIY5_N-terminal_1_133,-1,10,10,0.7885859241473563,0.0,0.21141407585264377,0.0,0.0,0.0,0.0,0.0,0.7885859241473563,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SK55_C-terminal_169_275,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SN77_C-terminal_302_408,-1,16,16,0.9029782511389375,0.0,0.0,0.0,0.0,0.09702174886106246,0.0,0.0,0.0,0.0,0.0,0.0,0.9029782511389375,0.0,100_150,,
Q9T068_IDP_1_128,-1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9XEE8_N-terminal_1_115,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8BGM4_IDP_1_111,-1,14,14,0.9458573791358199,0.026474769912338575,0.027667850951841464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9458573791358199,0.0,0.0,0.0,100_150,,
F4JKN4_N-terminal_1_112,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O22210_N-terminal_1_107,-1,2,2,0.9997024343362289,0.0002975656637710564,0.9997024343362289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O80782_IDP_1_143,-1,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100_150,,
Q0WTB4_N-terminal_1_106,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
Q0WTB4_C-terminal_474_620,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q1G3N4_IDP_1_146,-1,2,2,0.9997662509527595,0.0,0.9997662509527595,0.0,0.0,0.0,0.0002337490472405171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q4TU14_middle_114_261,-1,16,16,0.9927363935554926,0.0,0.003409043848683192,0.0,0.0,0.003854562595824299,0.0,0.0,0.0,0.0,0.0,0.0,0.9927363935554926,0.0,100_150,,
Q8S9L5_N-terminal_1_108,-1,10,10,0.9996058087190247,0.0,0.0003941912809753638,0.0,0.0,0.0,0.0,0.0,0.9996058087190247,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C9Z7_C-terminal_494_617,-1,6,6,0.6786066867646101,0.0,0.0,0.0,0.0,0.6786066867646101,0.0,0.0,0.0,0.0,0.32139331323538994,0.0,0.0,0.0,100_150,,
Q9LLR6_IDP_1_112,-1,7,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9M9C4_N-terminal_1_110,-1,7,7,0.8940480324359751,0.0,0.10595196756402503,0.0,0.0,0.0,0.8940480324359751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9S7P3_middle_409_536,-1,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100_150,,
Q9SJE8_C-terminal_397_501,-1,1,1,0.6221060779840071,0.6221060779840071,0.0,0.0,0.377893922015993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SSP7_middle_711_816,-1,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SZJ2_C-terminal_643_787,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8BDF3_middle_156_275,-1,7,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4IAN2_N-terminal_1_116,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4J7S8_middle_361_486,-1,2,2,0.9999954270387498,0.0,0.9999954270387498,0.0,0.0,0.0,4.572961250307434e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O65590_C-terminal_429_568,-1,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100_150,,
O80757_middle_99_226,-1,6,6,0.9999999944905172,0.0,0.0,5.5094827511107695e-09,0.0,0.9999999944905172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WVH7_middle_510_651,-1,6,6,0.9995138653782828,0.0,0.0,0.0,0.0,0.9995138653782828,0.0004861346217172529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q94CJ8_C-terminal_511_650,-1,1,1,0.9999927128393187,0.9999927128393187,0.0,0.0,0.0,7.287160681293997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C584_N-terminal_1_123,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9FIT1_N-terminal_1_109,-1,6,6,0.9989800520040515,0.0,0.0,0.0,0.0,0.9989800520040515,0.0,0.0,0.0,0.0,0.0010199479959485365,0.0,0.0,0.0,100_150,,
Q9FJQ8_N-terminal_1_105,-1,7,7,0.9988411905671472,0.0,0.0,0.0011457053817048588,0.0,0.0,0.9988411905671472,0.0,0.0,0.0,1.3104051147994145e-05,0.0,0.0,0.0,100_150,,
Q9LF22_IDP_1_127,-1,10,10,0.9999963862906412,0.0,0.0,0.0,0.0,0.0,3.6137093587584804e-06,0.0,0.9999963862906412,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LY66_N-terminal_1_109,-1,2,2,0.9999926531743009,0.0,0.9999926531743009,0.0,0.0,0.0,0.0,0.0,7.3468256991213305e-06,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9M0N1_middle_39_155,-1,2,2,0.9992831858412827,0.0,0.9992831858412827,0.0,0.0,0.000716814158717353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SGD2_N-terminal_1_117,-1,3,3,0.9485994460570052,0.0004237042218748317,0.0006106180187159276,0.9485994460570052,0.0,0.0004807615415153305,0.027886944366281762,0.0,0.0,0.0,0.02199852579460702,0.0,0.0,0.0,100_150,,
Q9SX80_N-terminal_1_104,-1,3,3,0.9981836469864233,0.0,0.0,0.9981836469864233,0.0,0.0,0.0018163530135768084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A8MR03_C-terminal_219_338,-1,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4ILE1_middle_405_537,-1,3,3,0.9991805503365256,0.0,0.0,0.9991805503365256,0.0,0.0008194496634743475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JN04_N-terminal_1_117,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q6NLF1_IDP_1_139,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8GXG6_N-terminal_1_118,-1,1,1,0.9992999730777984,0.9992999730777984,0.0007000269222016629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8S8J8_N-terminal_1_128,-1,1,1,0.8051452209846301,0.8051452209846301,0.0,0.0,0.0,0.19485477901536993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8VYE2_N-terminal_1_127,-1,2,2,0.9999456514815799,0.0,0.9999456514815799,0.0,0.0,0.0,0.0,0.0,5.434851842016867e-05,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C7I1_N-terminal_1_118,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
Q9C882_middle_122_267,-1,7,7,0.9999976681966879,0.0,2.3318033120736847e-06,0.0,0.0,0.0,0.9999976681966879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C8L2_N-terminal_1_101,-1,2,2,0.9162789173602464,0.0,0.9162789173602464,0.0,0.0,0.0,0.0,0.0,0.08372108263975361,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C9U2_C-terminal_292_398,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LFH9_middle_247_363,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LJ94_N-terminal_1_122,6,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LRT1_middle_614_730,-1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LXJ8_C-terminal_345_471,-1,17,17,0.9999999353605356,0.0,0.0,6.46394644587363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999353605356,100_150,,
Q9SE83_C-terminal_810_914,-1,3,3,0.9923773200102234,0.0,0.0,0.9923773200102234,0.0,0.00678066083702335,0.0008420191527533758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SJY7_IDP_1_131,-1,5,19,0.5941083797544336,0.0,0.0,0.0,0.5941083797544336,0.01114382112679089,0.0,0.39474779911877533,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SUW3_N-terminal_1_100,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SVC7_N-terminal_1_104,-1,7,7,0.9490780451993548,0.006489740308588618,0.0,0.04443221449205653,0.0,0.0,0.9490780451993548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4I5Q5_N-terminal_1_139,-1,2,2,0.9999995460270333,0.0,0.9999995460270333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5397296665225904e-07,100_150,,
F4I9U7_middle_734_839,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4INF6_IDP_1_128,-1,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100_150,,
F4J982_middle_178_300,-1,7,7,0.741536080344937,0.2173195093067883,0.04114441034827463,0.0,0.0,0.0,0.741536080344937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JCC9_N-terminal_1_138,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
F4JCC9_middle_257_385,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JGH9_N-terminal_1_122,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WM93_N-terminal_1_144,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WM93_middle_274_391,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WVU7_N-terminal_1_113,-1,1,1,0.8899114631873253,0.8899114631873253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11008853681267473,0.0,0.0,0.0,100_150,,
Q8H0Z9_C-terminal_135_269,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q93VH1_N-terminal_1_109,-1,1,1,0.714573794640751,0.714573794640751,0.0,0.0,0.0,0.28542620535924895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LI74_N-terminal_1_112,-1,5,5,0.9270488050378407,0.0,0.0,0.0,0.9270488050378407,0.0729511949621593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SB70_C-terminal_263_365,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SFZ2_C-terminal_94_232,-1,7,7,0.933733307469633,0.0,0.022089874346308998,0.0,0.04301516417178022,0.0,0.933733307469633,0.0,0.0011616540122779079,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SHV0_N-terminal_1_117,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4HYN6_N-terminal_1_129,-1,1,1,0.9727940506039652,0.9727940506039652,0.0,0.0,7.771119594491878e-07,0.02720517228407527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O65718_N-terminal_1_115,-1,1,1,0.9997639516772403,0.9997639516772403,0.00023604832275968098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
P48001_N-terminal_1_112,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q56XE2_N-terminal_1_142,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q67ZB3_C-terminal_456_558,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8H0W3_middle_124_239,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
Q9FUA4_C-terminal_261_373,-1,6,6,0.999613165262878,3.375771778492525e-08,0.0003864053318469778,0.0,0.0,0.999613165262878,0.0,0.0,0.0,0.0,0.0,0.0,3.9564755724218647e-07,0.0,100_150,,
Q9SID1_C-terminal_110_238,-1,11,11,0.9998490742379341,0.0,0.00015092576206579954,0.0,0.0,0.0,0.0,0.0,0.0,0.9998490742379341,0.0,0.0,0.0,0.0,100_150,,
Q9SIZ9_IDP_1_104,-1,2,2,0.981108956083229,0.018888169514777536,0.981108956083229,0.0,0.0,0.0,0.0,0.0,0.0,2.874401993476959e-06,0.0,0.0,0.0,0.0,100_150,,
Q9SKB7_N-terminal_1_146,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SKB7_C-terminal_1005_1144,-1,2,2,0.9973815565730559,0.0,0.9973815565730559,0.0,5.698751866189202e-05,0.0025614559082822274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9T074_N-terminal_1_142,-1,7,7,0.9753712651806766,0.0,0.0,0.0,0.0,0.0,0.9753712651806766,0.0,0.024628734819323365,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9ZUN9_N-terminal_1_103,-1,2,2,0.9999999874467168,3.782769762877287e-09,0.9999999874467168,0.0,0.0,4.500738268416681e-09,4.2697752241437e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8B3C2_IDP_1_127,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8B3W6_IDP_1_121,-1,17,17,0.9642942451868874,0.035705754813112535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642942451868874,100_150,,
A8MSD1_IDP_1_112,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
F4HYG2_middle_606_710,-1,1,1,0.9733128038586409,0.9733128038586409,0.0,0.0,0.0,0.026687196141359146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4HYG2_C-terminal_1109_1235,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O48523_middle_125_273,-1,7,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O49662_N-terminal_1_122,-1,1,19,0.5517198798057535,0.5517198798057535,0.0,0.0,0.0,0.0,0.44828012019424646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
P93302_IDP_1_122,-1,3,19,0.451497514354516,0.1385140605070309,0.0,0.451497514354516,0.0,0.0,0.4044887627971482,0.0,0.0,0.0,0.0,0.0,0.0,0.005499662341304997,100_150,,
Q3E880_IDP_1_116,-1,6,6,0.9997862217948734,0.0,0.0,0.0,0.0,0.9997862217948734,0.0,0.0,0.0,0.0,0.00021377820512656517,0.0,0.0,0.0,100_150,,
Q84WP3_middle_107_207,-1,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100_150,,
Q84WP3_C-terminal_804_920,-1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8LD26_IDP_1_137,-1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9C9P4_N-terminal_1_128,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9FGD2_middle_116_216,-1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9FRI1_middle_254_387,-1,6,6,0.7154941353984682,0.2829017789401223,0.0016040856614095926,0.0,0.0,0.7154941353984682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LU01_N-terminal_1_104,-1,2,2,0.993323561610903,0.0,0.993323561610903,0.0,0.0,0.006676438389097036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
A0A1P8B1Q0_IDP_1_106,-1,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4HSJ2_N-terminal_1_104,-1,6,6,0.9966165929845564,0.0,0.0,0.0,0.0,0.9966165929845564,0.0,0.0,0.0,0.0,0.003383407015443697,0.0,0.0,0.0,100_150,,
F4IB54_IDP_1_118,-1,3,3,0.9607576128266034,0.0,0.0,0.9607576128266034,0.0,0.0,0.039242387173396544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q2PE60_middle_115_234,-1,2,2,0.9971992578544764,0.0,0.9971992578544764,0.0,0.0,8.140399798141706e-05,0.0027193381475422696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q7X9N2_C-terminal_142_287,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q8GX78_N-terminal_1_121,-1,3,3,0.8116169544740973,0.0,0.0,0.8116169544740973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18838304552590263,100_150,,
Q94CJ5_N-terminal_1_103,-1,2,2,0.9998101581710981,0.00018984182890188406,0.9998101581710981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q94JV0_N-terminal_1_122,-1,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100_150,,
Q9FHA7_N-terminal_1_137,-1,14,14,0.9708288860536561,0.0005318312466823405,0.02863928269966157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708288860536561,0.0,0.0,0.0,100_150,,
Q9LH92_middle_182_281,-1,7,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9LJY0_middle_244_352,-1,10,10,0.663430709347505,0.0,0.33656929065249497,0.0,0.0,0.0,0.0,0.0,0.663430709347505,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9M2J7_C-terminal_115_218,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
