idr,known_label,pred_label,final_label,max_proba,prob_1,prob_2,prob_3,prob_5,prob_6,prob_7,prob_8,prob_10,prob_11,prob_14,prob_15,prob_16,prob_17,batch,prob_4,prob_18
A0A1P8BBR6_N-terminal_1_123,-1,1,1,0.9988997811899993,0.9988997811899993,0.0,1.4579943539547446e-08,2.6244142294666454e-12,0.001100157921436905,4.630599582632547e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4HWT1_IDP_1_117,-1,1,1,0.9999721401703671,0.9999721401703671,2.045230547726428e-05,0.0,1.8280149189950581e-06,5.328672579306068e-06,0.0,5.229459832351297e-10,0.0,0.0,0.0,0.0,2.50313711470469e-07,0.0,100_150,,
F4K3X8_middle_468_613,-1,1,1,0.9980515315542825,0.9980515315542825,0.00026317927085454083,0.0,2.6962091479999456e-06,0.00039591550609931056,5.578797492477419e-08,0.0,0.0,0.0,0.0,0.0,0.0012866216716406727,0.0,100_150,,
O82387_N-terminal_1_107,-1,6,19,0.5337254299677947,0.017398521779476653,0.4247478976453734,0.0,4.9471180991562235e-06,0.5337254299677947,0.023882362556667473,0.0,0.00024083666907486091,0.0,0.0,4.2635137211877465e-09,0.0,0.0,100_150,,
P92517_IDP_1_109,-1,1,1,0.967959904794374,0.967959904794374,0.010577359040396493,2.0842495823250748e-08,0.0,0.00012865677270956552,0.0,0.0,0.0,0.0,1.2259672205034154e-09,0.0,0.0,0.021334057324056924,100_150,,
Q67ZE4_IDP_1_120,-1,14,19,0.49523089469448484,0.09577330709213244,0.01271785772206199,0.0,0.0,0.00237478509189182,7.12777760174467e-05,0.0,0.3938318776234114,0.0,0.49523089469448484,0.0,0.0,0.0,100_150,,
Q8L649_N-terminal_1_147,-1,6,6,0.9973805393829578,1.8501762386184678e-05,0.0001425642088880214,6.299711105104326e-05,6.17232737462722e-08,0.9973805393829578,9.08701528114802e-06,0.0,0.0,0.0023862177312430734,9.421258342249118e-09,0.0,0.0,2.164366054943336e-08,100_150,,
Q8L7U6_middle_134_262,-1,16,16,0.6363970028731102,5.204188026599885e-05,0.0015175644393031873,0.0,0.0,3.738144705282478e-05,0.3619907564997524,0.0,5.252860515413882e-06,0.0,0.0,0.0,0.6363970028731102,0.0,100_150,,
Q9FG24_middle_268_393,-1,6,6,0.9974663651517144,8.79682478910521e-05,0.0019940579888563193,0.0,0.0,0.9974663651517144,0.0,0.0,0.0,0.0,6.923956765532929e-06,0.0,0.0,0.0004446846547727169,100_150,,
Q9FVQ5_C-terminal_701_806,-1,1,1,0.9823874582740575,0.9823874582740575,0.016081587403988577,0.00018501126339928086,0.0,2.0286719650377774e-05,1.6485333658707223e-06,0.0,0.0,0.0013082593555709288,1.574844996747204e-05,0.0,0.0,0.0,100_150,,
Q9SAK0_N-terminal_1_135,-1,2,2,0.9998818266684756,5.578297096228929e-05,0.9998818266684756,0.0,0.0,4.696525770994454e-12,5.856219478280616e-05,0.0,3.815492642804493e-06,0.0,2.4137083528797257e-09,0.0,1.0250784508749602e-08,3.947056500034275e-12,100_150,,
Q9SJA6_C-terminal_64_196,-1,1,1,0.7424044033445902,0.7424044033445902,0.0,2.3107375970786395e-06,0.0,0.257050097454403,0.0003724104804067225,0.0,0.0,0.0,8.833779637239684e-09,0.0,0.0,0.00017076914922333245,100_150,,
Q9SYZ9_C-terminal_223_353,-1,1,1,0.999995142196808,0.999995142196808,1.5314034088309602e-06,0.0,8.116978198820072e-07,1.8041554074331618e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.105465558537499e-07,0.0,100_150,,
A0A1P8AP82_N-terminal_1_144,-1,1,1,0.9999243422529702,0.9999243422529702,7.164528961561054e-05,0.0,0.0,6.19411907413607e-08,1.352623419242853e-07,0.0,0.0,0.0,2.7608966967467946e-06,1.0543571847528365e-06,0.0,0.0,100_150,,
F4I9I6_N-terminal_1_115,-1,1,19,0.5654275617194557,0.5654275617194557,0.0006043963218280342,0.0,0.0,0.42799185992287925,0.0,0.0,0.0,0.0,0.00414577570132658,0.0,0.0,0.001830406334510264,100_150,,
F4IK79_IDP_1_137,-1,6,6,0.9993180597444168,0.00025971131559342496,7.79937525322197e-05,0.0,0.0,0.9993180597444168,0.0,0.0,0.0,0.0,0.00012760720292619222,0.0,0.0,0.00021662798453139223,100_150,,
O22315_C-terminal_194_303,-1,1,1,0.6725584547103206,0.6725584547103206,0.0,2.9542217569641307e-08,0.0,0.3266129881158897,1.019600499652821e-05,0.0,0.0,0.0,0.000815540492293838,0.0,0.0,2.7911342817588937e-06,100_150,,
O81793_N-terminal_1_136,-1,6,6,0.7418771888667893,0.0,1.0203150985278247e-05,0.0042724827551573535,0.0,0.7418771888667893,0.00017736113145450902,0.1763881065223285,0.0,0.0,0.0,0.07727465757328492,0.0,0.0,100_150,,
Q9C633_C-terminal_152_266,-1,1,1,0.8231939346247479,0.8231939346247479,0.0,7.488585044880109e-05,0.0003867570711454775,0.17634411968005417,1.9970089616352176e-07,0.0,0.0,1.0307270756587449e-07,0.0,0.0,0.0,0.0,100_150,,
Q9FLP0_C-terminal_479_587,-1,1,1,0.9952936556054933,0.9952936556054933,0.00023333675888284912,0.0,0.0,0.001478535947667879,5.449841144818783e-09,0.0,6.836789152514665e-08,0.0,0.002353452234407159,0.0,0.0,0.0006409456358159886,100_150,,
Q9LIK0_N-terminal_1_107,-1,6,6,0.7383251484173794,2.5141690267574424e-05,0.254474517816415,0.0,0.007077998344795723,0.7383251484173794,2.2368658117152747e-06,5.785194883282135e-10,2.8199643104726616e-05,0.0,0.0,0.0,6.675664370657277e-05,0.0,100_150,,
Q9LUA3_IDP_1_122,-1,6,6,0.8505252354584218,0.002091817771283158,0.03150586475633337,0.0,0.11586745448734011,0.8505252354584218,1.8739843846786094e-06,4.431309635714113e-08,1.5072356388354653e-06,0.0,0.0,0.0,6.2019935016694695e-06,0.0,100_150,,
Q9SIL4_N-terminal_1_114,-1,2,2,0.9841313324000098,0.008332678878028953,0.9841313324000098,0.0,0.0,0.007535964034419219,0.0,0.0,0.0,3.2880499734383897e-09,0.0,0.0,2.1399492053832742e-08,0.0,100_150,,
Q9SIY5_N-terminal_1_133,-1,10,10,0.871245186810736,0.0008029932039225037,0.09588574664966555,0.0,0.00012978223875874669,0.014216107123954389,0.01771060935296237,0.0,0.871245186810736,0.0,3.9153499546388704e-07,0.0,9.18308500503166e-06,0.0,100_150,,
Q9SK55_C-terminal_169_275,-1,1,1,0.9983246982233116,0.9983246982233116,0.0016623478599317413,1.5927051843960398e-06,0.0,7.398988391418473e-08,9.077644970194748e-09,0.0,0.0,4.096647426041803e-09,1.1274047396003144e-05,0.0,0.0,0.0,100_150,,
Q9SN77_C-terminal_302_408,-1,2,19,0.5450936508979292,7.43060228855585e-06,0.5450936508979292,0.0,3.198087165966315e-10,0.0029781983163437793,0.00024075075750105138,0.0,2.7717927285412974e-06,0.0,0.0,0.0,0.4516771973134001,0.0,100_150,,
Q9T068_IDP_1_128,-1,2,2,0.9999976310325185,2.3231617833625424e-06,0.9999976310325185,0.0,0.0,9.048937184197974e-09,3.162555433340485e-08,0.0,9.577515346745264e-10,0.0,0.0,0.0,2.60575268452061e-09,1.567702391652953e-09,100_150,,
Q9XEE8_N-terminal_1_115,-1,7,7,0.9910703757990419,0.003082283959061026,6.903206843772048e-05,0.0,0.0,1.5813573096727856e-05,0.9910703757990419,0.0,0.0017230163096112786,0.0,0.004039478290751332,0.0,0.0,0.0,100_150,,
A0A1P8BGM4_IDP_1_111,-1,2,2,0.9805894948306672,0.011664323435852183,0.9805894948306672,0.003557549589942514,0.0,0.00237602552335512,9.878032365520531e-06,0.0,0.0,0.0,0.0018027221891017155,0.0,0.0,6.398715617486929e-09,100_150,,
F4JKN4_N-terminal_1_112,-1,6,6,0.9997857995539174,0.00021002062254705132,1.2169158540555567e-06,0.0,0.0,0.9997857995539174,2.6376909581460423e-11,0.0,0.0,0.0,7.936422780845136e-10,0.0,0.0,2.9620876620861224e-06,100_150,,
O22210_N-terminal_1_107,-1,1,1,0.9647809051999914,0.9647809051999914,0.02991585426532925,0.0,0.0,0.005300651124299253,0.0,0.0,0.0,0.0,0.0,0.0,2.589410380076032e-06,0.0,100_150,,
O80782_IDP_1_143,-1,14,19,0.5611689839294147,0.0010236865777210366,0.0,0.0,0.0,0.43780732949286433,0.0,0.0,0.0,0.0,0.5611689839294147,0.0,0.0,0.0,100_150,,
Q0WTB4_N-terminal_1_106,-1,2,2,0.9949830212786889,1.9085560352865967e-05,0.9949830212786889,5.539594942444889e-08,0.0,7.252933759473651e-06,1.2142656096844532e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.004990584709822818,100_150,,
Q0WTB4_C-terminal_474_620,-1,6,6,0.9999248965865989,1.0249631211736304e-06,0.0,7.093353911523908e-05,1.4612627675300917e-08,0.9999248965865989,3.1302985370002545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q1G3N4_IDP_1_146,-1,2,2,0.9998541953136577,0.000127883770709923,0.9998541953136577,0.0,0.0,1.3749433622012491e-08,1.6561592773342357e-05,0.0,2.2326274736864135e-08,0.0,8.353390673348864e-11,0.0,3.1184636982949055e-10,1.3228517702619124e-06,100_150,,
Q4TU14_middle_114_261,-1,16,16,0.9443302158919762,0.008209010833938109,0.0107543141616608,0.0,0.0,0.02527253851969281,0.011432825398501089,0.0,1.0951942310483586e-06,0.0,0.0,0.0,0.9443302158919762,0.0,100_150,,
Q8S9L5_N-terminal_1_108,-1,10,10,0.9993661835537536,3.175450947164442e-06,5.007446929379827e-05,0.0,0.0,1.3937933325032369e-08,0.0005776595485694008,0.0,0.9993661835537536,0.0,2.8922910783809864e-06,0.0,7.484243481321025e-10,0.0,100_150,,
Q9C9Z7_C-terminal_494_617,-1,14,19,0.5780852414446684,0.0001717799793964972,6.061687826083071e-08,0.0,0.0,0.42142575681664074,0.00021030916369131926,0.0,0.00010685197872471326,0.0,0.5780852414446684,0.0,0.0,0.0,100_150,,
Q9LLR6_IDP_1_112,-1,7,7,0.9999916400164085,4.851478375026137e-07,2.833284219390289e-06,0.0,5.503568043730063e-11,4.0361697445762474e-07,0.9999916400164085,0.0,4.629179917708302e-06,0.0,8.699606739180002e-09,0.0,0.0,0.0,100_150,,
Q9M9C4_N-terminal_1_110,-1,7,19,0.5885619347285157,7.711918438813058e-05,0.3586109027741668,0.0,0.0,2.8787875697214965e-05,0.5885619347285157,0.0,0.00019317602313760865,0.0,0.0,0.0,0.05252807941409449,0.0,100_150,,
Q9S7P3_middle_409_536,-1,1,1,0.8900984702365861,0.8900984702365861,0.10538294284808217,0.0,0.0,0.0001669148525954607,0.0,0.0,0.0,0.004348147717659692,0.0,0.0,3.5243450767179463e-06,0.0,100_150,,
Q9SJE8_C-terminal_397_501,-1,1,19,0.4974258454531443,0.4974258454531443,0.0014614573269654144,0.0,0.48550699153479193,0.0092289202200093,4.372482649102455e-05,0.006332854754898194,1.6171172117105032e-07,0.0,0.0,0.0,4.41719786463306e-08,0.0,100_150,,
Q9SSP7_middle_711_816,-1,8,8,0.9999659475571399,4.659518527003355e-06,1.2686243959832673e-06,0.0,6.63468687056116e-06,2.039687269886553e-06,1.2410218348751687e-05,0.9999659475571399,0.0,0.0,0.0,7.0397074480814545e-06,0.0,0.0,100_150,,
Q9SZJ2_C-terminal_643_787,-1,15,15,0.6598436923838841,0.0,0.00014826116260457315,0.003735709609010646,0.0,0.21522245111228477,0.11146757066902226,0.00958231506319365,0.0,0.0,0.0,0.6598436923838841,0.0,0.0,100_150,,
A0A1P8BDF3_middle_156_275,-1,15,15,0.7240226487225386,2.247611336564414e-06,0.00027182510342535797,0.0003348508472611096,0.0,0.0002695363972862755,0.2743758114693557,0.0007230798487964078,0.0,0.0,0.0,0.7240226487225386,0.0,0.0,100_150,,
F4IAN2_N-terminal_1_116,-1,1,1,0.9086753484337878,0.9086753484337878,0.03100696377201208,0.0,0.020087587617433487,0.040192078160136015,5.054089816871792e-08,4.872330838079419e-08,1.978497550281949e-08,0.0,0.0,0.0,3.790296744850431e-05,0.0,100_150,,
F4J7S8_middle_361_486,-1,2,2,0.9763711742397307,0.00013093978852925163,0.9763711742397307,0.0,0.0,6.0228505432200255e-06,0.021190288799969963,0.0,0.00021536338797993306,0.0,0.0,0.0,0.002086210933246792,0.0,100_150,,
O65590_C-terminal_429_568,-1,7,19,0.5412967544874998,0.0033869297738342284,0.05582773896619156,0.0,2.3546447134546126e-07,0.015780244758957732,0.5412967544874998,0.0,2.1200356047753506e-05,0.0,0.0,0.0,0.38368689619299756,0.0,100_150,,
O80757_middle_99_226,-1,6,6,0.9962881627659578,1.037815565654063e-06,3.5483648486722375e-05,0.0036406787997488284,0.0,0.9962881627659578,4.982151587275151e-07,0.0,0.0,0.0,3.4042338142642884e-05,0.0,0.0,9.641693958798281e-08,100_150,,
Q0WVH7_middle_510_651,-1,1,1,0.9829055357845337,0.9829055357845337,0.0,4.004719445114243e-07,0.0,0.016407038760006144,0.0006870249835157555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q94CJ8_C-terminal_511_650,-1,1,1,0.9999905454275473,0.9999905454275473,0.0,3.756832754635184e-11,2.9969711351914784e-06,6.457527721081375e-06,0.0,5.491504187320589e-12,0.0,3.0536637352473727e-11,0.0,0.0,0.0,0.0,100_150,,
Q9C584_N-terminal_1_123,-1,1,1,0.692993495220286,0.692993495220286,0.0009540534777299115,0.30090570227552016,0.0,3.032854552078302e-06,0.0021109747287822267,0.0,0.0,6.253441399313416e-07,0.003002972398901611,0.0,0.0,2.9143700088116658e-05,100_150,,
Q9FIT1_N-terminal_1_109,-1,6,6,0.6491866957144238,0.007355170884049643,8.861717572566237e-05,0.0,0.0,0.6491866957144238,1.2329668414971774e-08,0.0,1.548002887166542e-05,0.0,0.34335399693611,0.0,0.0,2.6931150829624706e-08,100_150,,
Q9FJQ8_N-terminal_1_105,-1,2,19,0.5258698378367772,0.00027529511902486196,0.5258698378367772,0.4615522061766484,0.0,0.0002017334026145192,0.003189627649666542,0.0,0.0,0.0,0.008910919274997205,0.0,0.0,3.805402712157447e-07,100_150,,
Q9LF22_IDP_1_127,-1,10,19,0.597176120200904,0.00148657334968186,0.002384623403395895,0.0,1.1283200358059053e-06,5.87826546346373e-05,0.39889261509943574,0.0,0.597176120200904,0.0,1.554199111500313e-07,0.0,1.5520009754645381e-09,0.0,100_150,,
Q9LY66_N-terminal_1_109,-1,2,2,0.9696876465111486,0.010120768944853056,0.9696876465111486,0.0,4.845525730334161e-06,0.005463556835012197,4.9346984225743865e-06,0.0,0.014718131579125583,0.0,3.8104335073898433e-11,0.0,1.1586760318204582e-07,0.0,100_150,,
Q9M0N1_middle_39_155,-1,2,2,0.9563934188259657,0.018285395235153174,0.9563934188259657,0.0,0.0,0.025186926968382824,0.0,0.0,0.0,7.332237601805848e-10,0.0,0.0,0.00013425823727465777,0.0,100_150,,
Q9SGD2_N-terminal_1_117,-1,3,19,0.46877817978756003,0.00047624872175114027,0.14819787307774993,0.46877817978756003,0.0,0.3735791401826894,0.0009523988053767692,0.0,0.0,0.0,0.00800310266054712,0.0,0.0,1.3056764325721544e-05,100_150,,
Q9SX80_N-terminal_1_104,-1,3,3,0.9739406416590639,0.010456503163886407,2.0239976665745888e-07,0.9739406416590639,0.0,3.1205169585641213e-06,0.0026350297059955477,0.0,0.0,0.0,6.509354393849903e-06,0.0,0.0,0.012957993199935201,100_150,,
A8MR03_C-terminal_219_338,-1,8,8,0.999683785403472,2.2228357550776684e-07,3.4524810360447e-07,5.987801390628103e-09,3.650475057531129e-07,0.000117611415811959,1.4818905226670652e-06,0.999683785403472,0.0,0.0,0.0,0.00019618272320726522,0.0,0.0,100_150,,
F4ILE1_middle_405_537,-1,6,19,0.5749252851270389,2.2349700267968367e-09,0.0,0.42507331701933,0.0,0.5749252851270389,1.362080110046138e-06,3.353855104864315e-08,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JN04_N-terminal_1_117,-1,3,19,0.501253647548868,6.877755324502238e-05,0.0,0.501253647548868,0.3433915193822083,0.15528551729517423,5.382205043003911e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q6NLF1_IDP_1_139,-1,17,17,0.6792195597043711,0.3205816278140259,0.00015889297234669786,0.0,0.0,3.826616143620108e-05,0.0,0.0,0.0,0.0,1.6533478200437223e-06,0.0,0.0,0.6792195597043711,100_150,,
Q8GXG6_N-terminal_1_118,-1,2,2,0.9913120648357782,0.00868491046358018,0.9913120648357782,1.5154277890568128e-09,0.0,3.0122485859454833e-06,0.0,0.0,0.0,0.0,1.0899006829560026e-08,0.0,3.7620837346381946e-11,0.0,100_150,,
Q8S8J8_N-terminal_1_128,-1,1,1,0.990135104770226,0.990135104770226,4.659415630665324e-05,0.0,0.0009119344642544193,0.00766332611245347,0.0,0.0,0.0,0.00124304049675954,0.0,0.0,0.0,0.0,100_150,,
Q8VYE2_N-terminal_1_127,-1,2,2,0.972583069487629,0.02740799798038738,0.972583069487629,0.0,0.0,2.208181297382516e-09,8.558303776916668e-07,0.0,4.659169101686808e-06,0.0,3.3756911193319567e-06,0.0,0.0,3.96332035141059e-08,100_150,,
Q9C7I1_N-terminal_1_118,-1,6,6,0.8144711385106252,0.0040692888666032856,0.05452144787093152,0.0005695125288524213,0.0,0.8144711385106252,2.9979057784192574e-08,0.0,0.0,0.0,4.4210675976610517e-07,0.0,0.0,0.12636814013717002,100_150,,
Q9C882_middle_122_267,-1,7,7,0.9957860970289748,3.201806963864379e-05,0.0004359100602651493,0.0,0.0,1.4885421904032107e-05,0.9957860970289748,0.0,0.000145838945458366,0.0,0.0,0.0,0.0035852504737591243,0.0,100_150,,
Q9C8L2_N-terminal_1_101,-1,10,19,0.5805133659166098,0.19199854336769231,0.21599014766575475,0.0,0.0,9.045843227797643e-08,0.002448856791224333,0.0,0.5805133659166098,0.0,0.009048994578532574,0.0,1.1069281514077833e-09,1.1482578154731534e-10,100_150,,
Q9C9U2_C-terminal_292_398,-1,10,10,0.6564141181690072,0.0026451792612366644,5.488082884113612e-05,0.0,0.0,5.61085197808691e-07,1.3970667544611639e-05,0.0,0.6564141181690072,0.0,0.3408712899881727,0.0,0.0,0.0,100_150,,
Q9LFH9_middle_247_363,-1,1,1,0.7904509454547453,0.7904509454547453,0.006081220961097789,0.0,0.0,0.00025013746639695116,3.4516386103125126e-07,0.0,0.00017641821675809427,0.0,0.20304090893201807,0.0,0.0,2.3805122961089536e-08,100_150,,
Q9LJ94_N-terminal_1_122,6,6,6,0.9999930932178792,1.3040072084446984e-10,4.253833217307132e-09,0.0,5.686374959801988e-09,0.9999930932178792,0.0,0.0,0.0,6.896711511883541e-06,0.0,0.0,0.0,0.0,100_150,,
Q9LRT1_middle_614_730,-1,1,1,0.9872716917774698,0.9872716917774698,0.0029152391790845584,0.0,0.0,2.963714552330453e-07,7.353945487623317e-09,0.0,3.437333258750384e-08,0.0,2.3172783752378684e-07,0.0,0.0,0.009812499216874677,100_150,,
Q9LXJ8_C-terminal_345_471,-1,17,17,0.9989741211444326,1.9609563758496158e-07,0.0007257199098503348,0.0001850980473916532,0.0,1.2865514153255063e-05,0.00010147147338771662,0.0,0.0,0.0,5.278151467783303e-07,0.0,0.0,0.9989741211444326,100_150,,
Q9SE83_C-terminal_810_914,-1,6,6,0.9892513625531506,4.4868053452254024e-06,0.0003553547982553269,0.010263733823423247,0.0,0.9892513625531506,2.509588466258307e-05,0.0,0.0,0.0,9.994649810164101e-05,0.0,0.0,1.9637061489307076e-08,100_150,,
Q9SJY7_IDP_1_131,-1,8,8,0.999512999629893,1.0243321520188628e-07,3.2658194114765106e-05,0.0,0.00025674905219698037,3.189766617660499e-05,0.00016352240998618949,0.999512999629893,0.0,0.0,0.0,2.0706144173762866e-06,0.0,0.0,100_150,,
Q9SUW3_N-terminal_1_100,-1,6,6,0.6057728803403316,0.37902388870301396,0.0003986332748792917,0.0,0.0,0.6057728803403316,0.0,0.0,0.0,0.0,0.001988718573906276,0.0,0.0,0.01281587910786865,100_150,,
Q9SVC7_N-terminal_1_104,-1,7,19,0.525600383482278,6.923927925690909e-05,7.883304938266964e-08,0.47411461219047935,0.0,4.107828873672542e-08,0.525600383482278,0.0,0.0,1.1317959970794734e-11,2.5902595077753424e-06,0.0,0.0,0.00021305486582184595,100_150,,
F4I5Q5_N-terminal_1_139,-1,2,2,0.9870491074907506,0.004591114281811976,0.9870491074907506,6.809891436336413e-07,0.0,0.00769212936281195,0.0,0.0,0.0,0.0,2.045813616993863e-10,0.0,0.0,0.000666967670900502,100_150,,
F4I9U7_middle_734_839,-1,8,8,0.7710956376559921,1.5929247202442065e-08,0.0001671069084623381,0.0,1.0193099276858007e-06,6.087642716769258e-05,4.883348090205646e-05,0.7710956376559921,0.0,0.0,0.0,0.22862651028830083,0.0,0.0,100_150,,
F4INF6_IDP_1_128,-1,14,14,0.9908591735300746,0.009016445686347813,4.484656904322998e-05,0.0,0.0,7.650384925017509e-05,3.5609943656877515e-09,0.0,3.0257271718236295e-06,0.0,0.9908591735300746,0.0,0.0,1.0771179560893387e-09,100_150,,
F4J982_middle_178_300,-1,2,2,0.9951823160472671,3.561695144829204e-05,0.9951823160472671,0.0,4.079576232366249e-09,0.004656933864428314,0.00012461617336259118,1.6557287201802722e-10,1.1681178590069853e-09,0.0,0.0,5.115502266740155e-07,0.0,0.0,100_150,,
F4JCC9_N-terminal_1_138,-1,1,19,0.4708620096140687,0.4708620096140687,0.3139148028187614,1.7768844569340054e-07,0.0,0.001159132233758696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21406387764496557,100_150,,
F4JCC9_middle_257_385,-1,3,3,0.637186288600221,2.1264237910172662e-09,0.0,0.637186288600221,1.4526715942477177e-06,0.36014412323092193,0.002668133370838937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
F4JGH9_N-terminal_1_122,-1,6,19,0.5043969965752471,9.545299387792661e-08,2.3070497743267447e-11,0.0,0.0,0.5043969965752471,0.0,0.0,0.0,0.0,0.4956029079486886,0.0,0.0,0.0,100_150,,
Q0WM93_N-terminal_1_144,-1,15,15,0.989948846264957,3.106337875271802e-06,0.0003616464012754911,2.5768919855534297e-05,0.0,0.0004398099174038652,0.005833890495459967,0.0033869316631728384,0.0,0.0,0.0,0.989948846264957,0.0,0.0,100_150,,
Q0WM93_middle_274_391,-1,1,1,0.9996239407333414,0.9996239407333414,0.0,0.0,9.548014889454702e-08,0.0003758437057016999,0.0,1.2008080802836903e-07,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q0WVU7_N-terminal_1_113,-1,14,19,0.5634209470429357,6.216719175129344e-06,2.2200162165307958e-08,0.0,0.0,0.4365012130076756,5.73869512188354e-08,0.0,7.15436431001302e-05,0.0,0.5634209470429357,0.0,0.0,0.0,100_150,,
Q8H0Z9_C-terminal_135_269,-1,1,1,0.9999960731349676,0.9999960731349676,6.498183424798745e-09,0.0,3.7974380939514152e-06,2.6952616232952133e-08,0.0,9.596880510925421e-08,0.0,0.0,0.0,0.0,7.333699534491548e-12,0.0,100_150,,
Q93VH1_N-terminal_1_109,-1,6,6,0.7892607920431928,0.20520829938203736,0.001633854464263724,0.0,4.990540393234396e-06,0.7892607920431928,2.380887035401555e-06,0.0,0.0,0.0,0.0,0.0,0.003889682683077629,0.0,100_150,,
Q9LI74_N-terminal_1_112,-1,5,19,0.5008644027689174,1.232152122056547e-06,0.0,1.4055175279109876e-06,0.5008644027689174,0.49913295956143267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
Q9SB70_C-terminal_263_365,-1,6,6,0.9992221984526668,0.000188563327760378,1.4332766270039594e-05,0.0,0.0,0.9992221984526668,0.0,0.0,0.0,0.0,0.0004967039330290008,0.0,0.0,7.82015202739308e-05,100_150,,
Q9SFZ2_C-terminal_94_232,-1,1,19,0.4914440881163446,0.4914440881163446,0.23841606531269047,0.0,0.16156732834451537,0.011496411715441558,0.09675973592839683,1.9246231639629625e-07,0.0003161775054933979,0.0,0.0,6.148013955654097e-10,0.0,0.0,100_150,,
Q9SHV0_N-terminal_1_117,-1,11,11,0.9725564988727575,0.0036620757890114333,0.012606427787128636,0.0,5.671919720272085e-06,0.01116932563138219,0.0,0.0,0.0,0.9725564988727575,0.0,0.0,0.0,0.0,100_150,,
F4HYN6_N-terminal_1_129,-1,1,1,0.9999967866133473,0.9999967866133473,0.0,6.535911575557601e-12,1.4505842002837988e-06,1.7627959164175024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100_150,,
O65718_N-terminal_1_115,-1,2,2,0.986074890368478,0.013783486499884187,0.986074890368478,1.093858974262342e-05,0.0,1.1443016191026856e-05,1.1399093569929062e-08,0.0,0.0,0.0,0.00011923012661036967,0.0,0.0,0.0,100_150,,
P48001_N-terminal_1_112,-1,1,1,0.8390344611576943,0.8390344611576943,0.0010478204688988465,0.1551435623131745,0.0,3.4832205408723435e-06,0.001982977713383236,0.0,0.0,2.054565179065793e-06,0.0027718888528090032,0.0,0.0,1.3751708320202226e-05,100_150,,
